RunDates,TERMYld,ACMFITYld,GSWYld
29-Mar-1996,1.72977093664351,6.47108120160383,6.48840760747627
30-Apr-1996,1.85111088749134,6.73345276571091,6.74862233867507
31-May-1996,1.84915566074854,6.87994415782712,6.8941998387481
28-Jun-1996,1.77486534463977,6.73581284567337,6.74713295121783
31-Jul-1996,1.73925251667989,6.78888337216737,6.79852280707184
30-Aug-1996,1.94587360011543,6.98175421535685,6.98755098090856
30-Sep-1996,1.81205493085206,6.7587388400737,6.75433644889589
31-Oct-1996,1.59157481181335,6.40064898573801,6.40924950548621
29-Nov-1996,1.35739471184719,6.08474003417597,6.09963378656744
31-Dec-1996,1.50056259788093,6.42598111653353,6.43717506839325
31-Jan-1997,1.6039781627236,6.51715624551576,6.53032792819841
28-Feb-1997,1.56062694499936,6.57746229156655,6.59320274535256
31-Mar-1997,1.74735901287718,6.94529035127133,6.95748106403259
30-Apr-1997,1.64821303847576,6.75124357374807,6.76444611369358
30-May-1997,1.65419386002059,6.69514430907323,6.70814132627343
30-Jun-1997,1.52918398906523,6.55808342799378,6.57332735801111
31-Jul-1997,1.21098445867874,6.06776547181803,6.07718419589509
29-Aug-1997,1.45840717735777,6.41716561361117,6.42703824541504
30-Sep-1997,1.33452748740346,6.21907245888902,6.21637235798318
31-Oct-1997,1.09502400107654,5.92698500540053,5.93830627423133
28-Nov-1997,0.893446595598086,5.87459976987492,5.88685974019972
31-Dec-1997,0.850108001240628,5.77051646283921,5.77974822150362
30-Jan-1998,0.962889776930234,5.61384279579137,5.62100768954974
27-Feb-1998,0.900291040580215,5.71962226840647,5.72908684832717
31-Mar-1998,0.886079322662853,5.74880877183708,5.76043346300261
30-Apr-1998,1.02910139546691,5.80769016707302,5.80940463558849
29-May-1998,0.884197019627927,5.69541696426464,5.68893647636813
30-Jun-1998,0.714707656682922,5.5413963714066,5.54130207132549
31-Jul-1998,0.745745849404002,5.57398111308477,5.58496619007511
31-Aug-1998,0.655245273286567,5.16901342206701,5.17893290082567
30-Sep-1998,0.627221101042377,4.66700552162862,4.69098475597428
30-Oct-1998,0.992196302180961,4.88598585609137,4.90907963539766
30-Nov-1998,0.685691471836418,4.9197032419332,4.93510646899125
31-Dec-1998,0.778942215557581,4.98641722106654,5.00142605114948
29-Jan-1999,0.824661187960973,4.96272239162051,4.98174081801244
26-Feb-1999,1.07904640491166,5.55745689322247,5.57346178788312
31-Mar-1999,1.24962708859038,5.59295768567964,5.60932425318201
30-Apr-1999,1.23504927061419,5.61406092729895,5.63174826297882
27-May-1999,1.2484467529746,5.9093491632617,5.92409309845056
30-Jun-1999,1.51294169670541,6.09318825585442,6.0963854239747
30-Jul-1999,1.48707842049673,6.20173252912773,6.20968775062524
31-Aug-1999,1.61042307295722,6.32393957273862,6.31957676120085
30-Sep-1999,1.65939985693529,6.27055664656392,6.27162684166504
29-Oct-1999,1.61042139954025,6.33620865423508,6.33542554716938
30-Nov-1999,1.63369836637207,6.45189554497458,6.45301474024758
31-Dec-1999,1.78079309037334,6.72448372803784,6.70089011958507
31-Jan-2000,1.34034098601739,6.70232093265447,6.68658342432064
29-Feb-2000,1.132140394485,6.55615166809184,6.52800811128916
31-Mar-2000,0.802641289105935,6.18130151907762,6.17071380027835
28-Apr-2000,0.8234420084826,6.33467846220615,6.31436274852125
31-May-2000,0.949018362317499,6.42650077859728,6.3907265186936
30-Jun-2000,0.921205190105721,6.19621435758914,6.1737457563069
31-Jul-2000,0.771392324442258,6.10713501965502,6.08895267447762
31-Aug-2000,0.665537248090052,5.90875002758657,5.89472693398335
29-Sep-2000,0.996966382430823,6.00487874553801,5.99004514713167
31-Oct-2000,0.827450571673753,5.89814512011835,5.88462643175193
30-Nov-2000,0.717994627368357,5.59610741808801,5.59391565174989
29-Dec-2000,0.776745144619953,5.34271648993012,5.3427520768146
31-Jan-2001,1.11967463235607,5.37424663522243,5.37673553254698
28-Feb-2001,1.08176012105095,5.21027958413387,5.21471577972846
30-Mar-2001,1.3650512809243,5.26400547432856,5.26934554614793
30-Apr-2001,1.68908870318332,5.61620951457267,5.6192320963312
31-May-2001,1.82658683067698,5.68951489116077,5.68923207421848
29-Jun-2001,1.80587132049555,5.69400547150891,5.69103072275852
31-Jul-2001,1.65065931900052,5.31391133048896,5.32271227161948
31-Aug-2001,1.5995292763689,5.1776334805164,5.18719187155322
28-Sep-2001,2.0700930223653,5.03331109427128,5.04560320474712
31-Oct-2001,1.90004234460545,4.68848490221205,4.70258586408697
30-Nov-2001,2.31296852793679,5.23802779350463,5.24717614287358
31-Dec-2001,2.39428830758477,5.49817249298592,5.51059254235155
31-Jan-2002,2.28927089246344,5.43599709746826,5.44311933907331
28-Feb-2002,2.30932079279499,5.33112066194256,5.33707719237385
28-Mar-2002,2.40278568130768,5.82713676573489,5.82477749926866
30-Apr-2002,2.26021918570953,5.46505099584641,5.47495381935269
31-May-2002,2.39639971454359,5.41929981491629,5.4221669896244
28-Jun-2002,2.35406180162342,5.22774084102001,5.24230174848893
31-Jul-2002,2.41378346647256,4.89147578409454,4.91283509140109
30-Aug-2002,2.18364562295735,4.54610814007137,4.55884331976816
30-Sep-2002,2.03720386778401,4.09460479481255,4.11005595708856
31-Oct-2002,2.39088573840562,4.37711442694506,4.39495310004157
29-Nov-2002,2.37480233938347,4.65859125881739,4.66850571747915
31-Dec-2002,2.23877275355457,4.23185589820503,4.24866419918791
31-Jan-2003,2.2077800744351,4.36101301820408,4.37812302719391
28-Feb-2003,2.05575302131717,4.0629380414621,4.07854563929946
31-Mar-2003,2.191280071085,4.19708963285154,4.21580097521508
30-Apr-2003,2.15048274960392,4.21129467874191,4.22311187414976
30-May-2003,1.81940065548355,3.65839976942023,3.67022979823759
30-Jun-2003,1.96374788013261,3.82682788308459,3.83830520932144
31-Jul-2003,2.79689285198991,4.85874472268923,4.86871195292801
29-Aug-2003,2.53250062155714,4.7960462091083,4.80992298673654
30-Sep-2003,2.30856066008002,4.26373558681771,4.27980739714901
31-Oct-2003,2.45332318881572,4.62338680277619,4.63858158026907
28-Nov-2003,2.33262447183261,4.63019050122386,4.64422691898131
31-Dec-2003,2.34349176787841,4.53790561275399,4.55441839952193
30-Jan-2004,2.20737903937168,4.42787796259034,4.44451762843663
27-Feb-2004,2.09083884551677,4.25576500224654,4.27451288926598
31-Mar-2004,2.08686206051043,4.11759663800618,4.13496557915007
30-Apr-2004,2.30529796128342,4.80807619821761,4.82086098149079
28-May-2004,2.31062452314341,4.94517863305562,4.95173240039385
30-Jun-2004,2.13976716628469,4.87660972499375,4.88343338009657
30-Jul-2004,2.00922593357439,4.74660196088695,4.75436933839611
31-Aug-2004,1.81142951523308,4.38166246996498,4.39678410064624
30-Sep-2004,1.63632046363211,4.35024190252487,4.36774807005825
29-Oct-2004,1.55473540981721,4.26069710158238,4.27566208602409
30-Nov-2004,1.55738004361861,4.5504538414533,4.56738099327787
31-Dec-2004,1.3357515481991,4.39069887393336,4.40703222009197
31-Jan-2005,0.973072286398023,4.25594228622711,4.27160656301998
28-Feb-2005,0.942761930174962,4.45797230010952,4.47324271623975
31-Mar-2005,0.959940924911757,4.58866404870233,4.60305996648563
29-Apr-2005,0.71438268264727,4.27891605333292,4.29463381404012
31-May-2005,0.501409064255422,4.07272334028811,4.08866143641163
30-Jun-2005,0.344762518352749,3.99238231481301,4.00693334658189
29-Jul-2005,0.414952999973803,4.32206635997607,4.33614337381431
31-Aug-2005,0.25988252341677,4.07084693811664,4.08436088341717
30-Sep-2005,0.435295374200034,4.42500959216244,4.41461676677941
31-Oct-2005,0.513985533982847,4.63809904080382,4.64651594728007
30-Nov-2005,0.4860200770616,4.59942115503925,4.60833149791564
30-Dec-2005,0.226099445484339,4.43068207338128,4.44218470259221
31-Jan-2006,0.274280867594133,4.57194514709128,4.58031641980922
28-Feb-2006,0.13900727049879,4.59179084927117,4.59939379643412
31-Mar-2006,0.471129927846839,4.90782025678956,4.91718826472871
28-Apr-2006,0.712434254123173,5.10623886169944,5.11382706191031
31-May-2006,0.671840378022943,5.16227669196617,5.17184784270881
30-Jun-2006,0.584099744789671,5.16824852882009,5.17069547847622
31-Jul-2006,0.513051529240427,5.00551877391205,5.01173414591974
31-Aug-2006,0.363238887072844,4.78549376426484,4.78530839143038
29-Sep-2006,0.298681467406749,4.67596889610295,4.67664081968261
31-Oct-2006,0.257643675478217,4.64120097349447,4.64233757295803
30-Nov-2006,0.155027911529181,4.49401108969669,4.49653922248484
29-Dec-2006,0.298960921076201,4.73848217655139,4.74444576467982
31-Jan-2007,0.326876990457704,4.84107424262676,4.84762378731356
28-Feb-2007,0.275698093045009,4.60825988748068,4.60972606374004
30-Mar-2007,0.43999148311952,4.71636939186117,4.71802539102934
30-Apr-2007,0.396228123800985,4.67850034549861,4.6792520739967
31-May-2007,0.450205787862751,4.91997512416905,4.92916363947078
29-Jun-2007,0.63373478936432,5.06733375268478,5.06993103460733
